tagid,date,trap,site,ts
047014784,26-Jun-01,E5,KCS,2
046881572,27-Jun-01,A4,KCS,2
047028842,27-Jun-01,A7,KCS,2
047052037,27-Jun-01,A7,KCS,2
047019065,27-Jun-01,A8,KCS,2
046895340,27-Jun-01,B1,KCS,2
045268606,27-Jun-01,B5,KCS,2
045102080,27-Jun-01,B6,KCS,2
046874821,27-Jun-01,B7,KCS,2
044055293,27-Jun-01,B9,KCS,2
045268606,25-Jun-01,A3,KCS,2
046874872,23-Jul-01,E10,KCS,3
047098558,23-Jul-01,D7,KCS,3
047001890,23-Jul-01,E3,KCS,3
046809611,24-Jul-01,D7,KCS,3
047089355,24-Jul-01,E7,KCS,3
047070625,24-Jul-01,E2,KCS,3
047003118,24-Jul-01,G1,KCS,3
047065336,24-Jul-01,D10,KCS,3
047023784,25-Jul-01,I5,KCS,3
047041289,25-Jul-01,H10,KCS,3
047094074,25-Jul-01,J6,KCS,3
047001037,23-Jul-01,E5,KCS,3
044023047,23-Jul-01,E9,KCS,3
047082294,23-Jul-01,F1,KCS,3
047014068,24-Jul-01,I9,KCS,3
044065796,24-Jul-01,J10,KCS,3
047070591,24-Jul-01,I5,KCS,3
047087775,25-Jul-01,H1,KCS,3
046889057,25-Jul-01,I5,KCS,3
047053838,23-Jul-01,I5,KCS,3
047003544,23-Jul-01,F5,KCS,3
047058849,25-Jul-01,I10,KCS,3
047043773,23-Jul-01,F2,KCS,3
045015003,23-Jul-01,J4,KCS,3
045268606,23-Jul-01,A4,KCS,3
047014796,23-Jul-01,A9,KCS,3
046895340,24-Jul-01,C2,KCS,3
047069319,24-Jul-01,I7,KCS,3
047043773,25-Jul-01,C5,KCS,3
046895340,25-Jul-01,A1,KCS,3
045268606,25-Jul-01,B2,KCS,3
047098558,25-Jul-01,C7,KCS,3
047070625,25-Jul-01,E2,KCS,3
047089355,25-Jul-01,E7,KCS,3
044023047,25-Jul-01,E9,KCS,3
047001890,25-Jul-01,F2,KCS,3
047014796,25-Jul-01,F9,KCS,3
047003118,25-Jul-01,G1,KCS,3
047003544,25-Jul-01,G6,KCS,3
046874872,25-Jul-01,G7,KCS,3
047001037,25-Jul-01,A5,KCS,3
046874872,24-Jul-01,F6,KCS,3
047003544,24-Jul-01,G5,KCS,3
045015003,24-Jul-01,I1,KCS,3
047053838,24-Jul-01,J5,KCS,3
045268606,24-Jul-01,A2,KCS,3
047014796,24-Jul-01,B10,KCS,3
047001037,24-Jul-01,B4,KCS,3
046895340,24-Jul-01,C2,KCS,3
047043773,24-Jul-01,D3,KCS,3
044065796,24-Jul-01,H10,KCS,3
047053838,24-Jul-01,I5,KCS,3
047069319,24-Jul-01,J10,KCS,3
047014796,25-Jul-01,G9,KCS,3
047069319,25-Jul-01,I8,KCS,3
046895340,25-Jul-01,D2,KCS,3
047070591,25-Jul-01,I4,KCS,3
047053838,25-Jul-01,I5,KCS,3
044065796,25-Jul-01,I8,KCS,3
045015003,25-Jul-01,J1,KCS,3
047069319,25-Jul-01,J7,KCS,3
047001037,25-Jul-01,A5,KCS,3
045015003,25-Jul-01,J1,KCS,3
045268606,25-Jul-01,B5,KCS,3
047094074,25-Jul-01,I8,KCS,3
047043773,25-Jul-01,E2,KCS,3
047089355,25-Jul-01,E7,KCS,3
047014796,25-Jul-01,E9,KCS,3
047001890,25-Jul-01,G3,KCS,3
046874872,25-Jul-01,G6,KCS,3
047023784,25-Jul-01,H5,KCS,3
047053838,25-Jul-01,I5,KCS,3
044023047,25-Jul-01,B10,KCS,3
047001890,24-Jul-01,E4,KCS,3
044023047,24-Jul-01,D10,KCS,3
047014796,24-Jul-01,A10,KCS,3
047043773,24-Jul-01,B7,KCS,3
047001037,24-Jul-01,C3,KCS,3
045268606,24-Jul-01,C5,KCS,3
047025606,20-Aug-01,D5,KCS,4
047115285,20-Aug-01,H10,KCS,4
047097356,20-Aug-01,G3,KCS,4
047065318,20-Aug-01,B8,KCS,4
047058563,21-Aug-01,B1,KCS,4
047064309,21-Aug-01,C4,KCS,4
043807838,20-Aug-01,G10,KCS,4
047091376,20-Aug-01,E5,KCS,4
044055632,20-Aug-01,D5,KCS,4
046854621,20-Aug-01,G8,KCS,4
047088014,20-Aug-01,B4,KCS,4
046892315,20-Aug-01,A8,KCS,4
047023582,20-Aug-01,A3,KCS,4
047007541,20-Aug-01,G1,KCS,4
047029314,20-Aug-01,I6,KCS,4
047013859,20-Aug-01,E1,KCS,4
044880114,20-Aug-01,D5,KCS,4
047021291,20-Aug-01,A4,KCS,4
047041289,20-Aug-01,I10,KCS,4
047053838,20-Aug-01,J3,KCS,4
047070625,20-Aug-01,B2,KCS,4
047025350,20-Aug-01,A2,KCS,4
047023784,20-Aug-01,H4,KCS,4
047094074,20-Aug-01,J6,KCS,4
047058849,20-Aug-01,J10,KCS,4
047089355,20-Aug-01,C7,KCS,4
046809611,20-Aug-01,D5,KCS,4
046874872,21-Aug-01,F6,KCS,4
045300874,21-Aug-01,F10,KCS,4
047043773,20-Aug-01,G8,KCS,4
045268606,20-Aug-01,D2,KCS,4
047014068,20-Aug-01,G9,KCS,4
045015003,20-Aug-01,I1,KCS,4
047001037,20-Aug-01,E3,KCS,4
044065796,20-Aug-01,J8,KCS,4
047070591,21-Aug-01,H1,KCS,4
044023047,21-Aug-01,I9,KCS,4
046809611,21-Aug-01,D5,KCS,4
047023582,21-Aug-01,A1,KCS,4
046892315,21-Aug-01,A10,KCS,4
047021291,21-Aug-01,A3,KCS,4
047025350,21-Aug-01,A4,KCS,4
047088014,21-Aug-01,A5,KCS,4
047065318,21-Aug-01,A9,KCS,4
045268606,21-Aug-01,B2,KCS,4
047043773,21-Aug-01,B5,KCS,4
047089355,21-Aug-01,C6,KCS,4
046874872,21-Aug-01,F6,KCS,4
047023784,21-Aug-01,H4,KCS,4
043807838,21-Aug-01,G9,KCS,4
046854621,21-Aug-01,G7,KCS,4
047097356,21-Aug-01,G6,KCS,4
044055632,21-Aug-01,D5,KCS,4
045015003,21-Aug-01,G1,KCS,4
044880114,21-Aug-01,D5,KCS,4
047001037,21-Aug-01,F3,KCS,4
047070625,21-Aug-01,E1,KCS,4
047025606,21-Aug-01,D5,KCS,4
047115285,21-Aug-01,G10,KCS,4
047094074,21-Aug-01,I7,KCS,4
046854621,20-Aug-01,H7,KCS,4
045268606,20-Aug-01,E1,KCS,4
046809611,20-Aug-01,D5,KCS,4
047070625,22-Aug-01,B1,KCS,4
047025606,22-Aug-01,D5,KCS,4
046809611,22-Aug-01,D5,KCS,4
044880114,22-Aug-01,D5,KCS,4
047001037,22-Aug-01,C3,KCS,4
043807838,22-Aug-01,E9,KCS,4
047089355,22-Aug-01,B6,KCS,4
046874872,22-Aug-01,F9,KCS,4
046892315,22-Aug-01,A9,KCS,4
047025350,22-Aug-01,A5,KCS,4
047021291,22-Aug-01,A4,KCS,4
047023582,22-Aug-01,A3,KCS,4
047088014,22-Aug-01,A1,KCS,4
047014068,21-Aug-01,H9,KCS,4
045268606,22-Aug-01,C2,KCS,4
047029314,22-Aug-01,I7,KCS,4
047053838,22-Aug-01,J3,KCS,4
047043773,22-Aug-01,E7,KCS,4
044023047,22-Aug-01,I9,KCS,4
047007541,22-Aug-01,I1,KCS,4
047064309,22-Aug-01,H5,KCS,4
047041289,22-Aug-01,H10,KCS,4
045015003,22-Aug-01,H1,KCS,4
046854621,22-Aug-01,G6,KCS,4
047097356,22-Aug-01,G5,KCS,4
047070591,22-Aug-01,J1,KCS,4
047088014,21-Aug-01,B3,KCS,4
047013859,21-Aug-01,F1,KCS,4
047089355,21-Aug-01,E6,KCS,4
047043773,21-Aug-01,E1,KCS,4
047025606,21-Aug-01,D5,KCS,4
044023047,21-Aug-01,G10,KCS,4
046892315,21-Aug-01,B9,KCS,4
045015003,21-Aug-01,H1,KCS,4
045268606,21-Aug-01,B1,KCS,4
047041289,21-Aug-01,J9,KCS,4
047029314,21-Aug-01,J8,KCS,4
047053838,21-Aug-01,J3,KCS,4
044880114,21-Aug-01,D5,KCS,4
046874872,21-Aug-01,F9,KCS,4
047007541,21-Aug-01,I5,KCS,4
047023784,21-Aug-01,J5,KCS,4
047053838,21-Aug-01,J3,KCS,4
047041289,21-Aug-01,I10,KCS,4
043841826,17-Sep-01,F5,KCS,5
047050853,17-Sep-01,G1,KCS,5
047099563,17-Sep-01,J5,KCS,5
047065572,17-Sep-01,H8,KCS,5
047049823,17-Sep-01,I3,KCS,5
047084628,17-Sep-01,J1,KCS,5
047018295,17-Sep-01,H1,KCS,5
044003361,17-Sep-01,A9,KCS,5
047056085,18-Sep-01,I3,KCS,5
047043078,19-Sep-01,J3,KCS,5
047083881,17-Sep-01,G8,KCS,5
044037124,17-Sep-01,D1,KCS,5
047084024,17-Sep-01,E4,KCS,5
047089366,17-Sep-01,B7,KCS,5
047049773,17-Sep-01,G9,KCS,5
047094115,17-Sep-01,J4,KCS,5
047069571,17-Sep-01,J5,KCS,5
047062042,17-Sep-01,H9,KCS,5
047001606,17-Sep-01,I2,KCS,5
047000784,17-Sep-01,I3,KCS,5
047023873,17-Sep-01,D6,KCS,5
046884794,17-Sep-01,A10,KCS,5
043894817,18-Sep-01,I6,KCS,5
047086774,18-Sep-01,J10,KCS,5
047032804,19-Sep-01,H10,KCS,5
047014619,19-Sep-01,A4,KCS,5
047034048,19-Sep-01,E9,KCS,5
047025606,17-Sep-01,A5,KCS,5
047097356,17-Sep-01,I5,KCS,5
047070625,17-Sep-01,D4,KCS,5
047064309,17-Sep-01,D3,KCS,5
047023784,17-Sep-01,I6,KCS,5
047094074,17-Sep-01,J7,KCS,5
045300874,17-Sep-01,H10,KCS,5
047053838,17-Sep-01,J2,KCS,5
047058563,17-Sep-01,D1,KCS,5
047115285,17-Sep-01,E9,KCS,5
047025350,17-Sep-01,B1,KCS,5
047041289,17-Sep-01,F6,KCS,5
047065318,18-Sep-01,A9,KCS,5
047058849,18-Sep-01,J10,KCS,5
046874872,18-Sep-01,E9,KCS,5
046854621,17-Sep-01,F7,KCS,5
047029314,17-Sep-01,H7,KCS,5
047013859,17-Sep-01,G2,KCS,5
043807838,17-Sep-01,C6,KCS,5
047043773,17-Sep-01,I4,KCS,5
047014796,17-Sep-01,G10,KCS,5
045015003,17-Sep-01,J8,KCS,5
046892315,17-Sep-01,A8,KCS,5
047088014,17-Sep-01,B2,KCS,5
044055632,17-Sep-01,C3,KCS,5
047055535,18-Sep-01,A3,KCS,5
044055632,17-Sep-01,A1,KCS,5
047088014,17-Sep-01,B5,KCS,5
047041289,17-Sep-01,H6,KCS,5
047025606,17-Sep-01,A4,KCS,5
044003361,18-Sep-01,A10,KCS,5
047088014,18-Sep-01,A5,KCS,5
046892315,18-Sep-01,A8,KCS,5
047025606,18-Sep-01,B3,KCS,5
047025350,18-Sep-01,B5,KCS,5
047023873,18-Sep-01,B6,KCS,5
047000784,17-Sep-01,J2,KCS,5
047023873,17-Sep-01,C7,KCS,5
047043773,17-Sep-01,E6,KCS,5
047013859,17-Sep-01,F1,KCS,5
047084024,17-Sep-01,F3,KCS,5
047041289,17-Sep-01,H6,KCS,5
047029314,17-Sep-01,H7,KCS,5
047083881,17-Sep-01,I8,KCS,5
047069571,17-Sep-01,J5,KCS,5
047099563,17-Sep-01,J6,KCS,5
045015003,17-Sep-01,J7,KCS,5
046892315,17-Sep-01,A9,KCS,5
047049773,17-Sep-01,I10,KCS,5
043807838,18-Sep-01,D7,KCS,5
047043773,18-Sep-01,C3,KCS,5
047041289,19-Sep-01,G8,KCS,5
045015003,19-Sep-01,H2,KCS,5
047029314,19-Sep-01,H7,KCS,5
047062042,19-Sep-01,H9,KCS,5
047018295,19-Sep-01,I1,KCS,5
047023784,19-Sep-01,I4,KCS,5
047049773,19-Sep-01,I7,KCS,5
047014796,19-Sep-01,J10,KCS,5
047099563,19-Sep-01,J4,KCS,5
047000784,19-Sep-01,J5,KCS,5
047069571,19-Sep-01,J5,KCS,5
047094074,19-Sep-01,J7,KCS,5
047094115,19-Sep-01,J8,KCS,5
047083881,19-Sep-01,I9,KCS,5
047050853,19-Sep-01,G1,KCS,5
047084024,18-Sep-01,F2,KCS,5
047099563,18-Sep-01,J6,KCS,5
047094074,18-Sep-01,J8,KCS,5
044003361,18-Sep-01,A10,KCS,5
046892315,18-Sep-01,A7,KCS,5
047025606,18-Sep-01,B4,KCS,5
047088014,18-Sep-01,C4,KCS,5
047094115,18-Sep-01,J6,KCS,5
047115285,18-Sep-01,E9,KCS,5
047023784,18-Sep-01,J4,KCS,5
047064309,18-Sep-01,G2,KCS,5
047041289,18-Sep-01,H6,KCS,5
047029314,18-Sep-01,H7,KCS,5
047053838,18-Sep-01,I3,KCS,5
047053838,18-Sep-01,I3,KCS,5
047023784,18-Sep-01,I5,KCS,5
043841826,19-Sep-01,G6,KCS,5
047043773,18-Sep-01,D4,KCS,5
047049773,18-Sep-01,H9,KCS,5
047070625,18-Sep-01,E2,KCS,5
047084024,18-Sep-01,E4,KCS,5
047041289,18-Sep-01,E6,KCS,5
047058563,18-Sep-01,F2,KCS,5
047014796,18-Sep-01,G10,KCS,5
047050853,18-Sep-01,H1,KCS,5
047094115,18-Sep-01,J5,KCS,5
047053838,18-Sep-01,H2,KCS,5
047069571,18-Sep-01,J5,KCS,5
047062042,18-Sep-01,H9,KCS,5
047084628,18-Sep-01,I1,KCS,5
047029314,18-Sep-01,I5,KCS,5
047018295,18-Sep-01,J1,KCS,5
045015003,18-Sep-01,J2,KCS,5
047049773,18-Sep-01,J9,KCS,5
045300874,18-Sep-01,H10,KCS,5
047058563,19-Sep-01,D2,KCS,5
047088014,19-Sep-01,A5,KCS,5
046892315,19-Sep-01,A8,KCS,5
044055632,19-Sep-01,B2,KCS,5
047025606,19-Sep-01,B5,KCS,5
046874872,19-Sep-01,B9,KCS,5
044037124,19-Sep-01,C1,KCS,5
047043773,19-Sep-01,C4,KCS,5
047069571,18-Sep-01,J6,KCS,5
047070625,19-Sep-01,D1,KCS,5
047043773,19-Sep-01,D3,KCS,5
047084024,19-Sep-01,D5,KCS,5
046854621,19-Sep-01,E7,KCS,5
045300874,19-Sep-01,F10,KCS,5
047064309,19-Sep-01,F2,KCS,5
047013859,19-Sep-01,F3,KCS,5
047064309,18-Sep-01,D4,KCS,5
047023873,19-Sep-01,C6,KCS,5
044003361,19-Sep-01,A10,KCS,5
047025350,19-Sep-01,A1,KCS,5
047049823,19-Sep-01,G2,KCS,5
047023370,15-Oct-01,F3,KCS,6
043841049,15-Oct-01,B8,KCS,6
047046876,15-Oct-01,F10,KCS,6
045259297,15-Oct-01,E3,KCS,6
047028059,15-Oct-01,E4,KCS,6
047064634,15-Oct-01,E4,KCS,6
047021029,15-Oct-01,G10,KCS,6
047008863,15-Oct-01,J4,KCS,6
047018520,15-Oct-01,D8,KCS,6
047003636,15-Oct-01,B6,KCS,6
047070625,15-Oct-01,C2,KCS,6
047097356,15-Oct-01,F4,KCS,6
047050853,15-Oct-01,H1,KCS,6
043841826,15-Oct-01,G6,KCS,6
047025606,15-Oct-01,A5,KCS,6
046874872,15-Oct-01,B9,KCS,6
047099563,15-Oct-01,I8,KCS,6
047056085,15-Oct-01,J2,KCS,6
045300874,15-Oct-01,G10,KCS,6
047065572,16-Oct-01,F8,KCS,6
047043078,15-Oct-01,J4,KCS,6
047084024,15-Oct-01,D1,KCS,6
047083881,15-Oct-01,E8,KCS,6
047023873,15-Oct-01,A8,KCS,6
047043773,15-Oct-01,G9,KCS,6
047014796,15-Oct-01,H9,KCS,6
047034048,15-Oct-01,B10,KCS,6
047014068,15-Oct-01,C3,KCS,6
046854621,15-Oct-01,E7,KCS,6
043807838,15-Oct-01,C7,KCS,6
047055535,15-Oct-01,A3,KCS,6
047094115,15-Oct-01,I7,KCS,6
047069571,15-Oct-01,H4,KCS,6
047062042,15-Oct-01,G7,KCS,6
046892315,15-Oct-01,A10,KCS,6
047088014,15-Oct-01,A1,KCS,6
047013859,16-Oct-01,F1,KCS,6
047029314,16-Oct-01,C6,KCS,6
047087775,17-Oct-01,F6,KCS,6
047050853,17-Oct-01,H1,KCS,6
047043078,17-Oct-01,J4,KCS,6
047008863,17-Oct-01,J3,KCS,6
047056085,17-Oct-01,H2,KCS,6
047083881,17-Oct-01,F8,KCS,6
043841826,17-Oct-01,F5,KCS,6
047023370,17-Oct-01,F3,KCS,6
045259297,17-Oct-01,E1,KCS,6
047029314,17-Oct-01,D7,KCS,6
047064634,17-Oct-01,D6,KCS,6
047099563,17-Oct-01,H7,KCS,6
047070625,17-Oct-01,C2,KCS,6
047099563,16-Oct-01,J4,KCS,6
047028059,17-Oct-01,D2,KCS,6
047062042,16-Oct-01,I8,KCS,6
047014796,16-Oct-01,H9,KCS,6
047069571,16-Oct-01,G6,KCS,6
047065572,16-Oct-01,F8,KCS,6
047021029,16-Oct-01,G10,KCS,6
047025606,17-Oct-01,A5,KCS,6
047034048,17-Oct-01,C10,KCS,6
047003636,17-Oct-01,B6,KCS,6
047046876,17-Oct-01,B10,KCS,6
047084024,17-Oct-01,B1,KCS,6
046874872,17-Oct-01,A9,KCS,6
043841049,17-Oct-01,A8,KCS,6
047023873,17-Oct-01,A6,KCS,6
047088014,17-Oct-01,A2,KCS,6
047014068,17-Oct-01,C4,KCS,6
046892315,17-Oct-01,A7,KCS,6
047028059,16-Oct-01,F3,KCS,6
045259297,16-Oct-01,F1,KCS,6
046874872,15-Oct-01,A10,KCS,6
043841826,15-Oct-01,F7,KCS,6
047003636,15-Oct-01,C7,KCS,6
047023873,15-Oct-01,A8,KCS,6
047025606,15-Oct-01,A5,KCS,6
047055535,15-Oct-01,A1,KCS,6
046892315,15-Oct-01,A7,KCS,6
047097356,16-Oct-01,F4,KCS,6
047099563,16-Oct-01,H7,KCS,6
047069571,16-Oct-01,H6,KCS,6
047050853,16-Oct-01,H1,KCS,6
047083881,16-Oct-01,G9,KCS,6
045300874,16-Oct-01,G10,KCS,6
047062042,16-Oct-01,F8,KCS,6
047064634,16-Oct-01,D7,KCS,6
043841826,16-Oct-01,F6,KCS,6
047008863,16-Oct-01,J3,KCS,6
047028059,16-Oct-01,F3,KCS,6
047023370,16-Oct-01,F2,KCS,6
047014068,16-Oct-01,E4,KCS,6
047046876,16-Oct-01,E10,KCS,6
045259297,16-Oct-01,E1,KCS,6
047097356,15-Oct-01,G5,KCS,6
047043773,16-Oct-01,C2,KCS,6
047097356,16-Oct-01,E4,KCS,6
046854621,16-Oct-01,E7,KCS,6
047023370,16-Oct-01,E1,KCS,6
047070625,16-Oct-01,D3,KCS,6
047084024,16-Oct-01,D2,KCS,6
047014796,16-Oct-01,H9,KCS,6
046874872,16-Oct-01,C9,KCS,6
047094115,16-Oct-01,I8,KCS,6
047025606,16-Oct-01,B5,KCS,6
047088014,16-Oct-01,B4,KCS,6
046892315,16-Oct-01,A9,KCS,6
047034048,16-Oct-01,D10,KCS,6
047034048,16-Oct-01,D10,KCS,6
046874872,16-Oct-01,D8,KCS,6
047014796,15-Oct-01,I9,KCS,6
047043773,16-Oct-01,C7,KCS,6
047088014,16-Oct-01,A4,KCS,6
043807838,16-Oct-01,C3,KCS,6
047084024,16-Oct-01,C2,KCS,6
043841049,16-Oct-01,B9,KCS,6
047018520,16-Oct-01,B6,KCS,6
047003636,16-Oct-01,B6,KCS,6
047025606,16-Oct-01,B4,KCS,6
046892315,16-Oct-01,A8,KCS,6
047055535,16-Oct-01,A1,KCS,6
047094115,15-Oct-01,G6,KCS,6
047023873,16-Oct-01,A9,KCS,6
047070625,16-Oct-01,D2,KCS,6
047067328,13-Nov-01,G10,KCS,7
044007542,13-Nov-01,G5,KCS,7
047046774,13-Nov-01,A1,KCS,7
047101598,13-Nov-01,J3,KCS,7
047060061,13-Nov-01,A8,KCS,7
045015345,13-Nov-01,C7,KCS,7
047022068,13-Nov-01,I5,KCS,7
043832819,13-Nov-01,B10,KCS,7
047046254,13-Nov-01,A1,KCS,7
047056071,13-Nov-01,I3,KCS,7
047042637,13-Nov-01,I6,KCS,7
047042880,13-Nov-01,J7,KCS,7
047071078,13-Nov-01,H6,KCS,7
047045293,13-Nov-01,E4,KCS,7
046892072,13-Nov-01,D7,KCS,7
047021376,13-Nov-01,I2,KCS,7
047107098,13-Nov-01,E3,KCS,7
047027345,13-Nov-01,J1,KCS,7
046854066,14-Nov-01,J3,KCS,7
047094299,15-Nov-01,J1,KCS,7
047043078,13-Nov-01,I4,KCS,7
043841049,13-Nov-01,B8,KCS,7
047065572,13-Nov-01,D8,KCS,7
047099563,13-Nov-01,G8,KCS,7
047056085,13-Nov-01,H3,KCS,7
047023370,13-Nov-01,E2,KCS,7
047023784,13-Nov-01,G1,KCS,7
045300874,13-Nov-01,I10,KCS,7
047097356,13-Nov-01,D4,KCS,7
047050853,13-Nov-01,G1,KCS,7
047025606,13-Nov-01,A4,KCS,7
043841826,13-Nov-01,D6,KCS,7
046874872,13-Nov-01,A9,KCS,7
047046876,14-Nov-01,C10,KCS,7
047070625,14-Nov-01,D3,KCS,7
047008863,13-Nov-01,H4,KCS,7
046892315,13-Nov-01,A7,KCS,7
047088014,13-Nov-01,B5,KCS,7
047014068,13-Nov-01,B3,KCS,7
047086774,13-Nov-01,J9,KCS,7
047084024,13-Nov-01,B1,KCS,7
047013859,13-Nov-01,F2,KCS,7
047023873,13-Nov-01,B9,KCS,7
047064634,13-Nov-01,C10,KCS,7
047083881,13-Nov-01,D9,KCS,7
047062042,13-Nov-01,E8,KCS,7
045259297,13-Nov-01,F2,KCS,7
047028059,13-Nov-01,F4,KCS,7
047069571,13-Nov-01,F6,KCS,7
047043773,13-Nov-01,D10,KCS,7
047014796,13-Nov-01,G9,KCS,7
047055535,13-Nov-01,A2,KCS,7
047003636,13-Nov-01,A7,KCS,7
047018520,13-Nov-01,B7,KCS,7
043807838,13-Nov-01,C4,KCS,7
047001606,13-Nov-01,H5,KCS,7
046854621,15-Nov-01,D7,KCS,7
044007542,15-Nov-01,J6,KCS,7
043841826,15-Nov-01,C4,KCS,7
047101598,15-Nov-01,J4,KCS,7
047042880,15-Nov-01,J7,KCS,7
047099563,15-Nov-01,G6,KCS,7
043807838,15-Nov-01,C3,KCS,7
047043773,15-Nov-01,G4,KCS,7
043841049,15-Nov-01,C8,KCS,7
047070625,15-Nov-01,D2,KCS,7
045259297,15-Nov-01,E10,KCS,7
047028059,15-Nov-01,E10,KCS,7
047065572,15-Nov-01,E9,KCS,7
047013859,15-Nov-01,F2,KCS,7
046892072,15-Nov-01,F4,KCS,7
047069571,15-Nov-01,F6,KCS,7
047083881,15-Nov-01,F9,KCS,7
047062042,15-Nov-01,G8,KCS,7
047023370,15-Nov-01,G3,KCS,7
047043078,15-Nov-01,J3,KCS,7
047001606,15-Nov-01,G5,KCS,7
047042637,15-Nov-01,G7,KCS,7
047014796,15-Nov-01,G9,KCS,7
047050853,15-Nov-01,H1,KCS,7
047021376,15-Nov-01,H2,KCS,7
047008863,15-Nov-01,H4,KCS,7
047097356,15-Nov-01,H5,KCS,7
047071078,15-Nov-01,H8,KCS,7
047023784,15-Nov-01,I1,KCS,7
047067328,15-Nov-01,I10,KCS,7
047056071,15-Nov-01,I3,KCS,7
045300874,15-Nov-01,G10,KCS,7
047023873,15-Nov-01,B9,KCS,7
047043773,14-Nov-01,D8,KCS,7
047097356,14-Nov-01,D4,KCS,7
046892315,14-Nov-01,A7,KCS,7
047060061,14-Nov-01,A8,KCS,7
046874872,14-Nov-01,A9,KCS,7
043832819,14-Nov-01,B10,KCS,7
047003636,14-Nov-01,B6,KCS,7
043841049,14-Nov-01,B8,KCS,7
047023873,14-Nov-01,B9,KCS,7
047014068,14-Nov-01,C4,KCS,7
047018520,14-Nov-01,C5,KCS,7
047064634,14-Nov-01,C7,KCS,7
047083881,14-Nov-01,G8,KCS,7
047055535,14-Nov-01,A1,KCS,7
046892072,14-Nov-01,D6,KCS,7
043841826,14-Nov-01,D7,KCS,7
047065572,14-Nov-01,D9,KCS,7
045015345,14-Nov-01,E4,KCS,7
045300874,14-Nov-01,F10,KCS,7
047069571,14-Nov-01,F6,KCS,7
047062042,14-Nov-01,F8,KCS,7
047023370,14-Nov-01,G2,KCS,7
047028059,14-Nov-01,G2,KCS,7
047013859,14-Nov-01,G3,KCS,7
047001606,14-Nov-01,G4,KCS,7
045259297,14-Nov-01,E2,KCS,7
047084024,14-Nov-01,D1,KCS,7
047071078,13-Nov-01,H5,KCS,7
047014796,13-Nov-01,G9,KCS,7
047062042,13-Nov-01,G8,KCS,7
047021376,13-Nov-01,I2,KCS,7
047101598,13-Nov-01,I6,KCS,7
047101598,13-Nov-01,J3,KCS,7
047042637,13-Nov-01,J4,KCS,7
047025606,14-Nov-01,A4,KCS,7
047088014,14-Nov-01,A3,KCS,7
047023784,14-Nov-01,H1,KCS,7
047099563,14-Nov-01,I7,KCS,7
047056085,14-Nov-01,J2,KCS,7
047101598,14-Nov-01,J3,KCS,7
047071078,14-Nov-01,G7,KCS,7
047043773,14-Nov-01,H3,KCS,7
047055535,15-Nov-01,A1,KCS,7
047025606,15-Nov-01,A4,KCS,7
047088014,15-Nov-01,A5,KCS,7
047018520,15-Nov-01,A6,KCS,7
047060061,15-Nov-01,A7,KCS,7
046892315,15-Nov-01,A8,KCS,7
043832819,15-Nov-01,B10,KCS,7
047014068,15-Nov-01,B2,KCS,7
047050853,14-Nov-01,H1,KCS,7
047067328,14-Nov-01,H10,KCS,7
047042637,14-Nov-01,H6,KCS,7
047014796,14-Nov-01,H9,KCS,7
047021376,14-Nov-01,I2,KCS,7
047056085,14-Nov-01,I2,KCS,7
047056071,14-Nov-01,I3,KCS,7
047008863,14-Nov-01,I4,KCS,7
047101598,14-Nov-01,J2,KCS,7
047043078,14-Nov-01,J5,KCS,7
044007542,14-Nov-01,J6,KCS,7
047008863,14-Nov-01,I4,KCS,7
047042637,14-Nov-01,H7,KCS,7
047055535,14-Nov-01,A3,KCS,7
047088014,14-Nov-01,A4,KCS,7
043832819,14-Nov-01,B10,KCS,7
047084024,14-Nov-01,C3,KCS,7
043841826,14-Nov-01,D4,KCS,7
046892072,14-Nov-01,E4,KCS,7
047062042,14-Nov-01,F9,KCS,7
047069571,14-Nov-01,G7,KCS,7
047013859,14-Nov-01,H2,KCS,7
045015345,15-Nov-01,B6,KCS,7
047099563,13-Nov-01,G7,KCS,7
047069571,13-Nov-01,G7,KCS,7
047088014,13-Nov-01,A4,KCS,7
047025606,13-Nov-01,A5,KCS,7
047003636,13-Nov-01,A6,KCS,7
047018520,13-Nov-01,B6,KCS,7
043841049,13-Nov-01,B9,KCS,7
047084024,13-Nov-01,D2,KCS,7
046892072,13-Nov-01,D6,KCS,7
047065572,13-Nov-01,E7,KCS,7
047083881,13-Nov-01,E8,KCS,7
047107098,13-Nov-01,F3,KCS,7
047045293,13-Nov-01,F4,KCS,7
047023370,13-Nov-01,G3,KCS,7
046892315,13-Nov-01,A7,KCS,7
047028059,13-Nov-01,G2,KCS,7
047030318,18-Jan-02,B4,KCS,8
047107851,18-Jan-02,J7,KCS,8
046863346,19-Jan-02,J10,KCS,8
046894339,18-Jan-02,A10,KCS,8
047092586,18-Jan-02,A3,KCS,8
044065548,18-Jan-02,G9,KCS,8
047085816,19-Jan-02,F9,KCS,8
047059284,19-Jan-02,H8,KCS,8
047056085,18-Jan-02,H2,KCS,8
047023370,18-Jan-02,E3,KCS,8
047099563,18-Jan-02,E7,KCS,8
043841826,18-Jan-02,E6,KCS,8
047023784,18-Jan-02,G1,KCS,8
047025606,18-Jan-02,A5,KCS,8
046874872,18-Jan-02,A9,KCS,8
047065572,18-Jan-02,D8,KCS,8
047101598,18-Jan-02,I3,KCS,8
047067328,18-Jan-02,G7,KCS,8
047050853,18-Jan-02,G1,KCS,8
